customer_id,amount_ratio,country_changed,device_changed,outside_hours,tx_last_hour
2730,1.280330520351247,0,0,0,3
53,0.9396219072097415,0,0,0,2
3997,1.1521213972567392,0,0,0,2
1524,1.2103761576031216,0,0,0,2
1050,1.0197316474805027,0,0,0,3
140,1.1779801252610402,0,0,0,4
3381,0.6830707133033372,0,0,0,2
3781,1.0662268234272212,0,0,0,1
3619,0.9108552379058252,0,0,0,2
3902,1.1004030862678151,0,0,0,3
301,1.0301610953157871,0,0,0,1
81,0.9811205935531137,0,0,0,4
309,0.8770405399220285,0,0,0,3
2937,1.1645524254974053,0,0,0,3
1551,1.4024780771828922,0,0,0,3
1610,0.9859780014750325,0,0,0,0
2357,0.8804982714134079,0,0,0,5
2880,0.9406004780569033,0,0,0,1
1235,1.2544993074969462,0,0,0,1
4513,0.8300874078145574,0,0,0,0
2417,1.1716015458926006,0,0,0,2
2745,0.9806931852993895,0,0,0,0
2482,0.9004481116963875,0,0,0,0
619,0.846082222732877,0,0,0,0
3661,0.9993273068272761,0,0,0,0
3910,0.8487920529493929,0,0,0,1
1280,1.0114566793708974,0,0,0,5
4137,1.3573926712842124,0,0,0,1
564,0.8842477892816373,0,0,0,1
3500,0.717545569526226,0,0,0,1
4963,1.1361840891316968,0,0,0,3
1530,1.101745612501504,0,0,0,1
2822,0.878013933652478,0,0,0,0
146,1.2484242035982425,0,0,0,2
1751,1.0089739367917214,0,0,0,4
2730,0.7096870532342427,0,0,0,0
2242,0.886104860461739,0,0,0,1
4398,0.8076546490773041,0,0,0,0
3747,0.9818561456738865,0,0,0,2
1227,0.7861301670647901,0,0,0,2
1180,0.8661175268038401,0,0,0,2
3942,0.8331601649086453,0,0,0,1
4861,1.1596140399552914,0,0,0,1
1942,0.8731544721428761,0,0,0,1
1130,0.9214410842823932,0,0,0,1
4907,0.906987948146603,0,0,0,1
4731,0.8034822485153655,0,0,0,1
3002,0.5346245063204844,0,0,0,1
4869,0.9657885901672284,0,0,0,1
2242,1.1770074699963087,0,0,0,0
3718,1.1625560761722813,0,0,0,4
3195,0.41131882906043477,0,0,0,1
3953,0.7608928652400097,0,0,0,5
1236,1.0214464141111423,0,0,0,5
1754,0.8921713174315462,0,0,0,2
4546,0.9741306956843424,0,0,0,2
4924,1.0943442964377461,0,0,0,1
499,0.792590851090744,0,0,0,4
4245,0.99417856308965,0,0,0,3
1930,0.8891138766994194,0,0,0,1
19,1.0952036479198477,0,0,0,1
4281,0.7260382432646268,0,0,0,1
3819,1.1442384126759184,0,0,0,0
4243,0.7045777187046163,0,0,0,3
4143,1.065710567250222,0,0,0,1
2099,0.7665461697250961,0,0,0,2
1208,1.504729647890483,0,0,0,1
761,0.9036036974511921,0,0,0,1
3772,0.8802028250727015,0,0,0,2
2939,0.602802303783946,0,0,0,3
2970,1.0833365183203894,0,0,0,1
2229,1.0222677432510543,0,0,0,4
4393,1.2369709809122296,0,0,0,2
1242,0.6887141135188031,0,0,0,3
2736,0.9663659589587958,0,0,0,2
1048,0.8531999646080012,0,0,0,2
3197,1.0780421456121942,0,0,0,4
1723,0.8631026919502723,0,0,0,8
3416,0.9596591459838891,0,0,0,2
4722,1.1438417336078757,0,0,0,0
880,1.2410282099311472,0,0,0,1
4756,0.6086081820175281,0,0,0,1
778,0.6273407213651981,0,0,0,2
2222,0.934252816015297,0,0,0,0
2923,1.1153217411558434,0,0,0,2
4489,1.128481757257349,0,0,0,2
140,1.3635101103314344,0,0,0,1
4282,1.4011558289453374,0,0,0,1
4689,0.6891729485543782,0,0,0,0
2266,0.6752718796189329,0,0,0,2
468,1.1173670300254233,0,0,0,3
215,1.002238681303123,0,0,0,0
1220,0.8341938032355303,0,0,0,1
3440,0.9750767740993116,0,0,0,3
1760,0.8556325625730441,0,0,0,3
4965,0.995974061864145,0,0,0,2
487,1.077557521659458,0,0,0,0
3030,0.8426653238750559,0,0,0,1
2559,0.7811675701395303,0,0,0,1
3063,1.2835708401281978,0,0,0,2
1133,1.0380506788504527,0,0,0,3
4726,1.0912930351662171,0,0,0,2
142,0.6757620668352219,0,0,0,6
4328,1.1624706889658034,0,0,0,3
2433,0.958588903226507,0,0,0,1
2720,1.2734779738159705,0,0,0,5
4926,1.1008678135960228,0,0,0,5
1056,0.8462834128786564,0,0,0,2
5,1.2513862261888518,0,0,0,0
4121,1.2252031706325566,0,0,0,2
3723,0.9015060771174819,0,0,0,3
524,0.9213589263140488,0,0,0,3
1880,0.8831169043932195,0,0,0,4
2931,0.823931149569949,0,0,0,2
3208,0.9289274248975126,0,0,0,2
671,0.7136178088363082,0,0,0,2
3662,1.1916875609503998,0,0,0,1
3073,0.710440739292336,0,0,0,2
3666,1.131562914431456,0,0,0,1
3189,0.7888540036032228,0,0,0,0
4094,0.7880851864482701,0,0,0,2
320,0.9900447776945162,0,0,0,1
2531,0.9165619362391424,0,0,0,1
2501,1.289484314275054,0,0,0,1
1865,1.1833876761435735,0,0,0,2
3799,1.2418168425882528,0,0,0,3
4988,1.1795640216810215,0,0,0,1
1149,0.8480715135120744,0,0,0,2
3013,1.130706038770521,0,0,0,0
1819,1.0372650564327541,0,0,0,3
4005,0.7548457943436302,0,0,0,0
1979,0.8127157593741454,0,0,0,4
3371,1.1210781074425773,0,0,0,2
3275,1.1133936370218862,0,0,0,4
2324,1.016410480901274,0,0,0,0
2321,0.9805998383040517,0,0,0,3
3733,0.634977750281303,0,0,0,0
2730,0.9874061544216665,0,0,0,2
3782,1.1677411604433747,0,0,0,4
2394,0.7555461101839691,0,0,0,1
4338,1.0597408301975713,0,0,0,3
548,1.491574166593684,0,0,0,3
1554,1.3042328248164694,0,0,0,0
1104,1.0391904353516852,0,0,0,2
2382,0.8668449454300791,0,0,0,1
2469,0.9702609000158146,0,0,0,3
1285,0.7631827788908008,0,0,0,2
3698,1.192916242031653,0,0,0,4
1575,1.1015515896789354,0,0,0,4
2524,0.7265943036311323,0,0,0,2
2149,1.022040616189782,0,0,0,3
3321,0.9800393813387207,0,0,0,2
567,0.8075207691263975,0,0,0,4
2886,1.171984024200505,0,0,0,0
2897,0.9713376211061662,0,0,0,0
3744,0.7373255128035912,0,0,0,2
1161,1.29696578412244,0,0,0,2
3604,1.2997759525901633,0,0,0,3
2860,0.9378314277119318,0,0,0,1
1985,1.0083301317402036,0,0,0,3
2737,1.1607101614921485,0,0,0,1
1919,0.8654893730521683,0,0,0,3
4775,0.5580215549408841,0,0,0,1
4444,1.060857257923261,0,0,0,1
1002,0.9750082246106058,0,0,0,1
1871,1.2914364688405746,0,0,0,2
639,1.2649291731748689,0,0,0,1
630,0.8506585660817058,0,0,0,5
1258,1.138681504648999,0,0,0,4
941,1.320232548197923,0,0,0,2
3805,1.0513825567849622,0,0,0,5
1703,1.0563901097439037,0,0,0,1
2362,1.006501962880669,0,0,0,3
3326,1.3917443573032744,0,0,0,1
4114,1.2263092333178875,0,0,0,1
3322,1.1144740706876421,0,0,0,3
1614,0.9180896429572165,0,0,0,1
4402,1.0490923308499485,0,0,0,3
2823,0.7691630555799798,0,0,0,3
1919,1.1046959203049955,0,0,0,1
950,0.9173469013372425,0,0,0,2
2071,1.3832953262909327,0,0,0,0
2782,0.692348702525711,0,0,0,2
2258,1.2874843764296122,0,0,0,1
4199,0.825671716555978,0,0,0,1
4875,0.7127986530324447,0,0,0,3
242,1.096944038363749,0,0,0,1
183,1.2657744821392956,0,0,0,0
830,0.9471373317600205,0,0,0,3
4403,0.8095119618342197,0,0,0,1
4648,1.0314444857867244,0,0,0,5
1169,0.8380389685246159,0,0,0,3
794,1.2131352081628755,0,0,0,3
86,1.3108877930071654,0,0,0,4
2683,1.346141735447437,0,0,0,2
3943,0.7248827778534648,0,0,0,4
3384,1.0614039143416163,0,0,0,1
2212,0.8151963141446893,0,0,0,1
3370,0.8570874382306818,0,0,0,4
4405,1.1611882993362257,0,0,0,6
523,0.9340435469029319,0,0,0,2
4708,1.1980826710095196,0,0,0,3
1774,1.1663364041394,0,0,0,3
310,0.941741282526528,0,0,0,2
4114,1.306528658585753,0,0,0,0
2094,0.734404871454855,0,0,0,4
1537,0.9575789318498829,0,0,0,1
2751,0.9577898513155007,0,0,0,1
3703,1.1139179400162265,0,0,0,1
619,1.3226741926151373,0,0,0,4
2446,0.8209049377132297,0,0,0,1
3676,1.2225134633490606,0,0,0,2
4052,0.9112191903586996,0,0,0,3
795,0.7781260850617993,0,0,0,3
2194,1.0835412520284675,0,0,0,2
4118,0.8480284133291163,0,0,0,2
4516,1.0686581676269327,0,0,0,1
3547,0.8533611046912825,0,0,0,2
3724,0.9833921246259095,0,0,0,0
2173,1.1818364241506631,0,0,0,3
2411,0.8968343611823612,0,0,0,4
65,1.2440146536538015,0,0,0,2
803,0.7698429939302004,0,0,0,3
1795,0.8756739053428917,0,0,0,2
1558,0.582465435273863,0,0,0,7
874,0.8449400427147031,0,0,0,2
4396,1.467100061387053,0,0,0,0
1832,1.0495053870536355,0,0,0,3
405,1.0706754383462573,0,0,0,1
4377,0.913117652241928,0,0,0,0
1896,1.1372426488264435,0,0,0,1
1890,1.325639445561282,0,0,0,3
4646,0.841913273901078,0,0,0,3
2700,0.7902058123192053,0,0,0,1
2710,1.1586144865385768,0,0,0,0
1379,0.87638170683073,0,0,0,3
3913,1.019423078182758,0,0,0,2
517,1.3116021228587076,0,0,0,0
3070,1.2379860613756333,0,0,0,1
1770,1.184985370593006,0,0,0,2
3294,1.4310233488810526,0,0,0,2
4688,0.8404275573636575,0,0,0,1
3407,1.1285528640095945,0,0,0,2
121,0.907103609519539,0,0,0,1
669,0.7616628398232504,0,0,0,1
3264,0.5132599323425282,0,0,0,0
1350,0.8565143443891291,0,0,0,1
3267,0.7295934551989807,0,0,0,4
2958,1.257355753538822,0,0,0,2
271,1.1758460387497824,0,0,0,1
4677,0.8590237517845444,0,0,0,3
4532,0.8217117200842426,0,0,0,2
3319,1.0896210518899876,0,0,0,1
4513,1.4144736453407882,0,0,0,2
1491,0.8169054209368056,0,0,0,0
2941,0.7190831249971229,0,0,0,2
800,1.1278397531190762,0,0,0,0
1756,0.6250851153362141,0,0,0,2
1978,0.8991734458548306,0,0,0,3
4942,0.7933255634020242,0,0,0,0
618,0.7340949831484764,0,0,0,1
2740,1.2177141674876608,0,0,0,0
2208,0.9303648454304402,0,0,0,1
2767,0.6767223866208191,0,0,0,1
3736,1.4631873898699252,0,0,0,3
1153,1.1932858037837415,0,0,0,3
2075,1.0358757147232691,0,0,0,2
1741,1.0826738035061472,0,0,0,0
14,0.9741249645222858,0,0,0,2
81,1.1070250370032224,0,0,0,1
882,0.776714595698791,0,0,0,2
1693,1.0542092215084524,0,0,0,1
618,1.2701499055679801,0,0,0,1
191,0.8829055404043978,0,0,0,1
4793,0.8674308389862271,0,0,0,2
844,1.1128000281506993,0,0,0,1
4360,0.9751968267260953,0,0,0,3
3984,0.7511500743487257,0,0,0,2
2605,0.9778317875808432,0,0,0,3
1728,1.677093314594854,0,0,0,1
1098,1.211202611810252,0,0,0,1
1252,1.020288517031291,0,0,0,2
2559,1.0844181632540093,0,0,0,0
4426,0.7644484105749877,0,0,0,5
928,1.1530574925478903,0,0,0,3
2105,0.7841344159498295,0,0,0,3
1497,1.116709851227057,0,0,0,3
528,0.9620296975240273,0,0,0,4
4174,0.6770363562393916,0,0,0,0
2374,0.9048084209230655,0,0,0,1
3897,0.6523945158349856,0,0,0,0
568,0.8519216937147409,0,0,0,2
1234,0.8668036690115338,0,0,0,0
4523,0.7043957047043391,0,0,0,2
3724,0.8832040402920177,0,0,0,0
4654,1.0303605093670742,0,0,0,1
3727,0.39144747480903835,0,0,0,1
3515,1.0473331280709939,0,0,0,1
3531,0.8195237706088555,0,0,0,2
2156,1.1770943876681448,0,0,0,1
2733,1.0334932063548508,0,0,0,2
1286,0.7605989222122836,0,0,0,1
4657,1.0263367963134307,0,0,0,2
2426,0.869922964970581,0,0,0,1
3432,1.0252715401426677,0,0,0,3
1784,0.8961001750360565,0,0,0,3
4730,0.9570666138878648,0,0,0,0
4929,1.2120570710259015,0,0,0,3
2496,0.9512894644068636,0,0,0,4
414,0.949614125071722,0,0,0,1
3651,0.725581073262954,0,0,0,0
2426,1.0802000209943285,0,0,0,3
1476,0.8156021829635526,0,0,0,1
4988,1.1410599129921044,0,0,0,4
1254,0.8762444731401651,0,0,0,0
3524,1.0823668116853877,0,0,0,1
4170,1.1055064670223105,0,0,0,0
3259,1.1253044427584038,0,0,0,0
2149,0.6196558377198857,0,0,0,2
1412,1.1046265389374064,0,0,0,3
2800,1.1844047361250913,0,0,0,2
405,0.8624553877377953,0,0,0,1
3770,0.7409172357058187,0,0,0,2
3691,1.2512357135796166,0,0,0,2
2599,1.1170000125679056,0,0,0,0
3028,0.9614014790137151,0,0,0,1
2753,0.9855454019408555,0,0,0,1
1885,1.0103315513420517,0,0,0,0
1701,0.9252364519722467,0,0,0,3
536,0.9230881427264064,0,0,0,4
1233,1.0672133237065267,0,0,0,4
168,1.1414795703792417,0,0,0,4
1667,1.4168771862287943,0,0,0,4
480,1.0308401954567823,0,0,0,1
2616,0.7009965644153732,0,0,0,2
436,1.179541306375815,0,0,0,3
2533,1.026864072802392,0,0,0,2
678,0.9062190948525772,0,0,0,2
4625,0.9694723392510284,0,0,0,3
1692,0.7753829889432581,0,0,0,1
487,1.0621316731343664,0,0,0,2
2723,0.9847364472007811,0,0,0,2
2331,0.7896626638692698,0,0,0,1
2366,1.329924739206118,0,0,0,2
4213,1.1604179369184024,0,0,0,1
3677,1.1670554260855774,0,0,0,1
3162,0.954402134533489,0,0,0,1
2596,1.0305845497665642,0,0,0,3
3376,1.016781299302479,0,0,0,2
1431,0.733481777817118,0,0,0,2
3024,1.0258710529053834,0,0,0,1
1954,1.2591034469390272,0,0,0,3
2771,1.2086950949327446,0,0,0,1
1894,0.8423310530097229,0,0,0,3
1130,1.1188343808538463,0,0,0,1
3889,1.136480174692554,0,0,0,1
365,1.0982642839748022,0,0,0,3
3026,1.0499494019239555,0,0,0,1
4336,1.0615942279814579,0,0,0,4
4995,0.8379903579601989,0,0,0,0
703,0.9490474860708792,0,0,0,5
3986,0.8991789330992286,0,0,0,4
1315,0.9623523552158431,0,0,0,3
1799,1.0125706547188518,0,0,0,2
3262,0.6778849951887973,0,0,0,0
3867,0.8455960033902532,0,0,0,3
805,0.8121025581902915,0,0,0,2
2336,1.1073943682608889,0,0,0,2
706,1.0659365577578037,0,0,0,2
3216,0.9622737664502156,0,0,0,3
3112,0.8633067445125548,0,0,0,2
1426,1.0906745051940308,0,0,0,3
4001,1.2335773991603183,0,0,0,2
3643,0.8471170992238244,0,0,0,2
4840,0.9880186096897835,0,0,0,2
4810,1.1177377704982738,0,0,0,1
4376,1.0572681840677745,0,0,0,2
754,0.7993243971971408,0,0,0,1
2269,1.0988454651595476,0,0,0,1
1304,1.0347523836283883,0,0,0,1
1925,0.8209981455550021,0,0,0,2
2257,0.8893726141596269,0,0,0,0
4459,0.9676694323196299,0,0,0,3
4286,0.756334317480908,0,0,0,1
437,0.9728828532182088,0,0,0,0
3113,1.247711453595583,0,0,0,3
225,1.0553746180446024,0,0,0,3
3489,1.1123449507522059,0,0,0,2
4958,1.4143090083271317,0,0,0,3
24,1.0252715652764393,0,0,0,1
3203,0.6735812966571779,0,0,0,3
3948,0.8652668167436861,0,0,0,1
3886,1.1090380976774454,0,0,0,2
223,0.9557519069612347,0,0,0,2
1236,1.2991815012351335,0,0,0,2
3279,0.8760084965881798,0,0,0,5
2285,0.8071034064067322,0,0,0,1
2644,1.167391687220163,0,0,0,0
448,1.0779671536921887,0,0,0,4
151,1.0625182268068845,0,0,0,0
2052,0.8119104998972929,0,0,0,1
3461,1.0844612292124158,0,0,0,0
1330,0.7355272142672181,0,0,0,1
3786,1.0899275614746085,0,0,0,2
1823,1.0718833787090396,0,0,0,1
4761,0.8516889508639963,0,0,0,2
3470,1.265156796154479,0,0,0,2
3516,1.0612383848216203,0,0,0,1
20,1.0047617667813522,0,0,0,4
4687,1.1130091945086074,0,0,0,1
3681,1.2295311104700972,0,0,0,2
2701,1.2997357788024289,0,0,0,2
2208,1.0329286667497,0,0,0,1
3083,0.9742179497543954,0,0,0,4
3634,0.7821585742805771,0,0,0,3
1158,1.1604505647672356,0,0,0,1
3399,1.3725000427736709,0,0,0,0
846,1.2250729674204093,0,0,0,3
3875,0.7415720651667788,0,0,0,3
344,1.1109700195469006,0,0,0,3
1813,0.6936032981246371,0,0,0,2
528,1.0423332576738709,0,0,0,1
1928,0.9467999816829435,0,0,0,3
1478,0.8845557622451261,0,0,0,4
4726,0.9677964691553576,0,0,0,3
746,1.2869119262326156,0,0,0,3
3795,1.1886309108867008,0,0,0,2
2228,1.2935667152804218,0,0,0,0
4003,0.8962467659219154,0,0,0,2
4151,1.0701696836690588,0,0,0,4
3997,1.3076849113247087,0,0,0,3
3791,1.048312951763952,0,0,0,3
3839,0.9730265085900235,0,0,0,0
1343,1.0589639165043283,0,0,0,2
1533,0.943583766296574,0,0,0,1
3372,0.9084223166183623,0,0,0,2
1980,0.6476841076363962,0,0,0,5
1243,1.3570871389350003,0,0,0,0
89,1.0778337967519458,0,0,0,3
2747,1.0615722591410577,0,0,0,4
1670,0.5530469363458363,0,0,0,1
4809,0.6411852220961836,0,0,0,4
3770,1.0039884481966364,0,0,0,0
72,1.1800317342078246,0,0,0,2
2113,0.8192836782225525,0,0,0,3
4096,0.8617363212099499,0,0,0,2
1706,1.268164714421414,0,0,0,1
2830,0.7908188589269571,0,0,0,3
2608,1.018243794399957,0,0,0,3
4284,0.8541305486804589,0,0,0,1
4042,1.0331537097523984,0,0,0,2
2896,0.6708755768949743,0,0,0,1
2519,0.958484410203353,0,0,0,1
2510,0.7850253911837034,0,0,0,0
2016,1.0727281041378955,0,0,0,1
3611,0.9380866853027273,0,0,0,1
2957,0.5655344106930247,0,0,0,3
3984,1.1717223711835802,0,0,0,0
2456,1.2011735644276433,0,0,0,0
2999,1.0092402149452873,0,0,0,1
1576,0.9063445948215606,0,0,0,0
1346,1.2335080803060798,0,0,0,3
120,1.2551721757387901,0,0,0,1
3678,1.367222394126493,0,0,0,3
4808,1.1191041979661769,0,0,0,2
4042,0.6351214262387986,0,0,0,2
4633,1.045882735648383,0,0,0,2
413,1.1580693255346823,0,0,0,5
4247,0.9224233671563614,0,0,0,2
1262,0.7904468937129536,0,0,0,1
1711,1.0239164862308232,0,0,0,0
2159,1.336359009172071,0,0,0,1
4402,0.5968608861272495,0,0,0,0
460,0.9817569465901953,0,0,0,4
3545,1.375540526197035,0,0,0,1
2432,1.0956530714029769,0,0,0,2
3763,0.9752381289422867,0,0,0,2
3741,0.8513692816648117,0,0,0,1
2559,0.7985043989408083,0,0,0,1
1565,1.075728837512877,0,0,0,3
776,0.9555443915700034,0,0,0,3
2416,1.112555311967268,0,0,0,6
2342,0.8794259379602407,0,0,0,6
69,0.9456654497576807,0,0,0,2
2972,1.1729281785975205,0,0,0,2
497,1.0012589215608103,0,0,0,1
2632,1.2373111932160334,0,0,0,2
430,1.0991157204794886,0,0,0,2
14,1.1158000840218283,0,0,0,0
3258,1.1913245545415057,0,0,0,2
4328,1.2335166673578484,0,0,0,2
2987,1.4546443065421928,0,0,0,2
261,1.2941634853581423,0,0,0,2
535,0.8885276411045931,0,0,0,3
4695,0.9110076456311852,0,0,0,2
3864,0.8531391690424728,0,0,0,2
4912,0.9787221692017508,0,0,0,3
3897,1.1319950768120572,0,0,0,2
2381,1.3049731974968977,0,0,0,5
1783,1.3185268120286824,0,0,0,1
843,1.0497668116623446,0,0,0,4
1138,0.9665926120870983,0,0,0,3
121,0.9356490815728605,0,0,0,3
1756,0.79005207094394,0,0,0,3
4268,0.5178147600089501,0,0,0,2
1287,0.9988751113663761,0,0,0,1
3945,0.786062270727255,0,0,0,4
1424,1.3582403374499499,0,0,0,2
981,1.285453145480381,0,0,0,1
4330,0.5031553793807629,0,0,0,3
1537,1.0272632457381123,0,0,0,1
1693,0.780184524350002,0,0,0,3
2988,1.0766445051609173,0,0,0,4
4461,1.0777800844476904,0,0,0,2
2207,1.083474734360049,0,0,0,3
156,0.9636703633825752,0,0,0,0
3984,1.072462209908195,0,0,0,1
4734,1.1307462965805781,0,0,0,2
31,1.1831027336021818,0,0,0,3
3174,0.9067146428078979,0,0,0,4
4859,1.100854674718245,0,0,0,3
4494,0.7059244696148447,0,0,0,6
1004,1.0407997046889792,0,0,0,1
262,0.8851162622866683,0,0,0,1
3657,0.893095485987035,0,0,0,0
4054,0.9308738847366338,0,0,0,2
3575,0.8868421131154837,0,0,0,2
1284,1.2788547244791462,0,0,0,2
3358,1.1762639018994308,0,0,0,0
599,1.150585629361737,0,0,0,0
56,1.0861444510517746,0,0,0,3
2726,1.3572709232426707,0,0,0,0
120,1.0784056602347047,0,0,0,1
999,0.9407913705629611,0,0,0,4
1597,0.8446244835640025,0,0,0,3
247,1.3507904481355908,0,0,0,1
3610,1.1793793119647737,0,0,0,4
2084,0.8058641843249348,0,0,0,1
99,0.9929652180656321,0,0,0,2
4237,0.7223794607081947,0,0,0,1
3436,0.7443382645645941,0,0,0,0
641,1.0874274432006998,0,0,0,3
4507,0.8494441072608531,0,0,0,2
116,0.6299149804440685,0,0,0,2
2565,1.0459358080458776,0,0,0,1
4240,1.1519205198112776,0,0,0,5
1255,0.6422046929266065,0,0,0,1
647,0.8623598407198483,0,0,0,1
1389,1.169709596403062,0,0,0,2
646,0.8132393216524259,0,0,0,0
4693,0.8456242687471804,0,0,0,2
3983,1.2568281021962275,0,0,0,2
21,0.9751889921523511,0,0,0,1
3372,0.9892817655155419,0,0,0,2
2665,0.9103476094255749,0,0,0,1
2741,1.0378042019253264,0,0,0,1
1709,1.1645806707483526,0,0,0,2
4419,0.9918804792368245,0,0,0,0
1875,1.3621084153974932,0,0,0,1
2156,1.2358448737803525,0,0,0,3
3749,1.2872878127318648,0,0,0,6
2553,0.8023538088665276,0,0,0,4
2778,1.0861182147333142,0,0,0,1
4602,0.9060035353011678,0,0,0,0
2693,1.2797298254885752,0,0,0,0
2852,1.076664870419643,0,0,0,2
933,0.9211484505924925,0,0,0,3
2326,1.421111673052022,0,0,0,1
1049,1.0595529947714617,0,0,0,1
2473,1.1401840721112544,0,0,0,2
1997,0.8148515385263563,0,0,0,1
3056,0.7982074083475702,0,0,0,2
3683,0.716474688246877,0,0,0,1
2121,0.9481412808513964,0,0,0,1
428,0.8206625940343689,0,0,0,4
1289,0.8325984880884691,0,0,0,3
3710,0.6892862973922592,0,0,0,1
3593,1.3443959554630824,0,0,0,2
946,0.8469797720666113,0,0,0,2
2792,1.290646805211592,0,0,0,3
1561,1.0598522987410304,0,0,0,3
4843,1.0820279141224804,0,0,0,2
2413,1.1836649350809798,0,0,0,1
3519,1.1510108179396252,0,0,0,2
4823,1.1985244124769299,0,0,0,3
1625,1.0336956652003164,0,0,0,2
3047,0.6521392719662785,0,0,0,5
4590,0.908855934560161,0,0,0,2
3271,0.8538060014787549,0,0,0,2
1930,1.1287263478142844,0,0,0,2
839,0.8167804674508788,0,0,0,2
4288,1.15367298427948,0,0,0,2
2608,0.9651507498817836,0,0,0,1
2809,1.1391233264398828,0,0,0,3
1509,0.7642451901377804,0,0,0,2
1224,0.9383586062094433,0,0,0,2
1632,1.0047301925669403,0,0,0,1
3321,0.763050281774661,0,0,0,3
3751,1.166392373997659,0,0,0,0
541,0.7615531221529132,0,0,0,3
1048,1.0577350581840734,0,0,0,6
325,1.0227379481789598,0,0,0,3
3453,0.945359556891136,0,0,0,2
3296,1.1593426577152426,0,0,0,2
3254,1.0209786372654372,0,0,0,5
310,1.0223007520028047,0,0,0,2
1286,0.9615873317878175,0,0,0,3
4559,1.2395983122994374,0,0,0,4
1604,0.8419468620716729,0,0,0,0
4884,1.066420072128707,0,0,0,2
664,0.9386494127800485,0,0,0,1
2346,0.8674559078741679,0,0,0,3
3466,0.6373634483281815,0,0,0,1
4986,0.6527763560669028,0,0,0,5
1252,0.9525369509824765,0,0,0,2
4074,0.9862478898885982,0,0,0,2
718,0.9678344992791393,0,0,0,6
4625,0.6606321183674548,0,0,0,0
2313,1.3588945358027409,0,0,0,3
3203,1.0062621023198814,0,0,0,0
4547,1.0632180435071283,0,0,0,3
3756,0.7645590268748849,0,0,0,1
4855,1.2437012776421557,0,0,0,0
3075,1.1804901433104267,0,0,0,3
3246,1.2135998683376692,0,0,0,1
468,1.0369308378636746,0,0,0,0
2162,1.3723228129343799,0,0,0,4
2755,0.9268485438265247,0,0,0,2
1324,1.1009187385717998,0,0,0,1
3329,0.8574663566721603,0,0,0,2
4766,1.2721325259359524,0,0,0,2
4892,0.845049820823914,0,0,0,3
3396,0.909925909686056,0,0,0,2
3051,1.127580897666437,0,0,0,0
4813,0.9959474046100857,0,0,0,2
186,0.938310539914391,0,0,0,3
3609,0.9225660233825971,0,0,0,1
3497,0.9412540930925738,0,0,0,0
1622,1.4124761516255449,0,0,0,2
383,1.0233325870474526,0,0,0,5
287,0.9598258095934642,0,0,0,2
2475,1.1618941673697454,0,0,0,0
4785,1.145139888630924,0,0,0,4
80,0.9373969217856966,0,0,0,2
4700,0.9321431429752415,0,0,0,3
1830,0.9644567267306022,0,0,0,1
2422,0.9180876488892432,0,0,0,4
2759,1.1664456522742148,0,0,0,3
3507,0.8883683285262729,0,0,0,2
4128,0.9973564841441841,0,0,0,4
2778,0.7746269606955811,0,0,0,1
4769,1.2291939257075009,0,0,0,0
1902,1.0368971090626253,0,0,0,0
4755,0.9223590431946563,0,0,0,1
1647,1.3620037230471294,0,0,0,1
2856,0.7129615430479428,0,0,0,1
571,0.933125795379903,0,0,0,1
2382,1.1270538071169691,0,0,0,0
3320,1.2443103516078124,0,0,0,3
1343,0.966330279509721,0,0,0,3
579,1.0778881232067614,0,0,0,1
2721,1.1554139377188357,0,0,0,1
3904,0.9391555019001708,0,0,0,3
4103,0.9155901224621881,0,0,0,0
4372,1.1770516880716422,0,0,0,2
4342,1.0955291164793195,0,0,0,3
2480,0.844628473794826,0,0,0,1
4278,1.0407365339069847,0,0,0,2
871,1.264798480334315,0,0,0,3
2452,1.1668462631815189,0,0,0,5
164,1.2069804883673503,0,0,0,3
1660,1.3499378128082429,0,0,0,3
3008,1.2435949982674837,0,0,0,4
4703,1.153432097094213,0,0,0,6
1500,1.1710935324645018,0,0,0,1
3417,0.9083072035672377,0,0,0,2
2048,0.7185852616442515,0,0,0,4
3939,1.0821093733118046,0,0,0,2
903,0.9458528123102343,0,0,0,4
4610,1.104002555166427,0,0,0,0
1680,0.9184814644322973,0,0,0,1
3344,0.6270278514778245,0,0,0,1
2486,1.0969923582154726,0,0,0,3
625,1.341985444349069,0,0,0,3
1248,0.9473156553375935,0,0,0,1
918,0.9250170518661656,0,0,0,2
408,1.0749749945274167,0,0,0,0
3432,0.6513062232973258,0,0,0,1
202,0.43695711849135505,0,0,0,1
2253,0.988460890896037,0,0,0,1
1126,0.9385322570818986,0,0,0,2
3823,0.9432934802360153,0,0,0,2
1157,0.7085452943170257,0,0,0,4
2013,0.657659657952062,0,0,0,1
2777,1.3284319607220407,0,0,0,1
843,0.7610109917935366,0,0,0,1
2762,0.7314868995168751,0,0,0,4
1111,1.0436625998927034,0,0,0,3
1308,0.875944806513449,0,0,0,4
2917,1.0528678758267953,0,0,0,2
2977,0.9009080821302826,0,0,0,3
2695,0.9813333588216236,0,0,0,0
4967,1.102468613230576,0,0,0,6
512,0.936553480317568,0,0,0,0
4596,0.998130059982866,0,0,0,0
3047,0.8372377478401609,0,0,0,1
2103,1.010757980442336,0,0,0,1
3248,1.1619107103435633,0,0,0,2
705,0.805788069480677,0,0,0,0
285,1.12724883189394,0,0,0,1
573,0.6939775327239114,0,0,0,3
